,Datetime,TweetID,URL,UserLocation,likeCount,retweetCount,Text,Username
0,2019-10-30 19:29:10+00:00,1189625307231338496,https://twitter.com/DjokerNole/status/1189625307231338496,,4026,589,🙌🏼👏🏼 #GameChangersMovie,DjokerNole
1,2019-10-30 19:26:37+00:00,1189624668854067200,https://twitter.com/DjokerNole/status/1189624668854067200,,7759,536,👐🏼👍🏼🎾 #RolexParisMasters #NoleFam https://t.co/ioZQXBF3Vh,DjokerNole
2,2019-10-07 06:33:21+00:00,1181095148257628160,https://twitter.com/DjokerNole/status/1181095148257628160,,8164,750,#TeamDjokovic idemooo. Nihon no minasan o-yen arigato gozaimasita https://t.co/zQnq4bvZ4M,DjokerNole
3,2019-10-07 06:32:44+00:00,1181094991172517888,https://twitter.com/DjokerNole/status/1181094991172517888,,207,13,@B6W1CtxV9llKHlW 🙏🏼,DjokerNole
4,2019-10-06 20:49:19+00:00,1180948171372912640,https://twitter.com/DjokerNole/status/1180948171372912640,,4803,286,"Need your help #NoleFam, how do I say “thank you for your support” in Japanese??",DjokerNole
5,2019-10-06 04:59:49+00:00,1180709221777600512,https://twitter.com/DjokerNole/status/1180709221777600512,,11514,720,Let’s go 💪🏼 #rakutenopen2019 #finals https://t.co/S1uusA9ZAv,DjokerNole
6,2019-10-04 12:11:54+00:00,1180093181808922624,https://twitter.com/DjokerNole/status/1180093181808922624,,5234,422,Looking forward to semis tomorrow #idemooo #nolefam #rakutenopen2019 https://t.co/cbX2nJP6xv,DjokerNole
7,2019-10-04 12:02:34+00:00,1180090833782968320,https://twitter.com/DjokerNole/status/1180090833782968320,,4765,653,"Ovaj momak me je totalno oduševio. Inspirisan mojom sezonom 2011 godine, pitao je oca da li može da ide da živi u Srbiju. Otac ga je pitao da mu pokaže strast... https://t.co/XfmMLNxs43 https://t.co/6Yy9VYriEO",DjokerNole
8,2019-10-04 11:57:55+00:00,1180089661839921153,https://twitter.com/DjokerNole/status/1180089661839921153,,7568,809,This guy made my day. His father allowed him to live in Serbia because he was inspired watching me in 2011 season. He spent 4 years in Serbia playing tennis learning our language and hoping he can meet me one day... https://t.co/wSDgZyS5w0 https://t.co/gLffTkyFNb,DjokerNole
9,2019-10-03 01:18:40+00:00,1179566402950184960,https://twitter.com/DjokerNole/status/1179566402950184960,,7217,465,Idemooo 💪🏼 #rakutenopen2019 https://t.co/M2OPCcCg2X,DjokerNole
10,2019-10-03 00:46:24+00:00,1179558281716486149,https://twitter.com/DjokerNole/status/1179558281716486149,,4272,279,👋🏼🤪🤳,DjokerNole
11,2019-09-30 06:49:12+00:00,1178562422837252097,https://twitter.com/DjokerNole/status/1178562422837252097,,10506,1037,Thank you Tokyo for honoring me with the experience of your sacred sumo sport 🙏🏼😃🤼‍♂️ #NovakGoesSumo https://t.co/ZfyDVCcXmT https://t.co/WBVqar0kS2,DjokerNole
12,2019-09-27 11:34:25+00:00,1177547036377456640,https://twitter.com/DjokerNole/status/1177547036377456640,,3867,253,I see you @seikowatches 👀 https://t.co/rIpRRvJtxR,DjokerNole
13,2019-09-27 08:47:17+00:00,1177504973870886912,https://twitter.com/DjokerNole/status/1177504973870886912,,5743,558,#rakutenopen2019 https://t.co/yX0g1Ody86,DjokerNole
14,2019-09-27 05:18:17+00:00,1177452377336504320,https://twitter.com/DjokerNole/status/1177452377336504320,,15928,1503,Kon’nichiwa 👋🏼 https://t.co/wSXFl0yZit,DjokerNole
15,2019-09-27 05:17:38+00:00,1177452213678985217,https://twitter.com/DjokerNole/status/1177452213678985217,,5124,283,This was our stop at Lake Como yesterday on my way to Tokyo 🇯🇵 https://t.co/3iF5FCV5ef,DjokerNole
16,2019-09-26 12:23:06+00:00,1177196899927040005,https://twitter.com/DjokerNole/status/1177196899927040005,,3575,202,Da li ste ikada videli srećnijeg kampera? Deca podmlađuju 😂😂🤙🏼 @novakfoundation @jelenadjokovic #Drugarijada2019 https://t.co/0MCtAwMwOR,DjokerNole
17,2019-09-26 12:21:34+00:00,1177196511433756672,https://twitter.com/DjokerNole/status/1177196511433756672,,1688,128,#Drugarijada2019 @jelenadjokovic @novakfoundation https://t.co/G6C5f2vXx5,DjokerNole
18,2019-09-26 12:18:28+00:00,1177195731913969664,https://twitter.com/DjokerNole/status/1177195731913969664,,1817,143,"Still celebrating our 7th Friendship Games last week 🕺🏻🤪🥳😎🙌🏼 So proud of our @novakfoundation staff, volunteers, and teachers that make this special kids’ camp possible each year in Serbia for our underprivileged community. https://t.co/3oKmbGhMoo 

#Drugarijada2019 https://t.co/rUTuVKdTpk",DjokerNole
19,2019-09-23 19:12:36+00:00,1176212787238002688,https://twitter.com/DjokerNole/status/1176212787238002688,,3474,232,Serbian @DavisCup team training in Belgrade. Srpski Dejvis Kup tim trenira u Beogradu. Idemooo https://t.co/5Ejz81X3jv,DjokerNole
20,2019-09-18 15:42:52+00:00,1174348068793257990,https://twitter.com/DjokerNole/status/1174348068793257990,,1822,110,"Zahvalan sam na iskustvu koje sam doživeo u Brzeću. Ljudi iz ovog kraja su veoma prijatni, ali u isto vreme i jako vredni, a svako od njih ima neku autentičnu i interesantnu priču. Srce mi je puno što oživljavam… https://t.co/1vkgBWMvNL",DjokerNole
21,2019-09-13 21:37:21+00:00,1172625337878032384,https://twitter.com/DjokerNole/status/1172625337878032384,,3955,295,IDEMOOO @Dutzee #TeamSerbia,DjokerNole
22,2019-09-12 10:58:11+00:00,1172102099091501056,https://twitter.com/DjokerNole/status/1172102099091501056,,4357,263,I’ll keep you posted on my progress and thank you for your wishes for fast recovery!,DjokerNole
23,2019-09-12 10:58:11+00:00,1172102097975816192,https://twitter.com/DjokerNole/status/1172102097975816192,,15579,951,"Sorry for keeping you guys in the dark these days. I‘m having a wonderful time with my family and actively working on my recovery so I can be ready for the Asian swing. My health is always top priority and as soon as I’m ready, I’ll be back.",DjokerNole
24,2019-09-11 17:30:47+00:00,1171838510581592064,https://twitter.com/DjokerNole/status/1171838510581592064,,194,17,@novakfoundation @CNBC ❤️❤️❤️❤️,DjokerNole
25,2019-09-10 12:27:25+00:00,1171399779080900614,https://twitter.com/DjokerNole/status/1171399779080900614,,1982,121,Idemoooooo!!! #FIBAWC @KSSrbije,DjokerNole
26,2019-09-09 12:45:25+00:00,1171041922271592449,https://twitter.com/DjokerNole/status/1171041922271592449,,76822,8137,Congrats to Rafa for creating more history in our sport and showcasing amazing fighting spirit. And congrats to Daniil for an incredible summer on hardcourt in USA. You should be proud of yourself. Great things to come for you. Well done boys &amp; thank you 🙏 for fantastic match.,DjokerNole
27,2019-09-04 00:57:22+00:00,1169051796100153344,https://twitter.com/DjokerNole/status/1169051796100153344,,10460,707,I visited Tesla Science Centre in Long Island. I want to thank the wonderful people who welcomed me and showed me around. It was so impactful walking around the grounds... https://t.co/nu1URQ0M78 #Tesla https://t.co/ItKJiJltSr,DjokerNole
28,2019-08-31 04:55:56+00:00,1167662278734467072,https://twitter.com/DjokerNole/status/1167662278734467072,,16168,1039,💪🏼 #USOpen https://t.co/myPn98ONQl,DjokerNole
29,2019-08-26 21:26:47+00:00,1166099695816495104,https://twitter.com/DjokerNole/status/1166099695816495104,,426,32,@usopen 🕺🏻,DjokerNole
30,2019-08-26 21:26:27+00:00,1166099613675208704,https://twitter.com/DjokerNole/status/1166099613675208704,,10366,859,Let’s gooo #idemooo #NoleFam #USOpen https://t.co/87baPIoz0Y,DjokerNole
31,2019-08-25 19:32:40+00:00,1165708592260861952,https://twitter.com/DjokerNole/status/1165708592260861952,,3189,172,Zadovoljstvo je bilo trenirati sa Laslom danas na centralnom terenu US Open-a. Srećno na turniru #USOpen https://t.co/8Cw3FPypPn,DjokerNole
32,2019-08-24 21:51:02+00:00,1165381025150595072,https://twitter.com/DjokerNole/status/1165381025150595072,,3095,240,Ready to #PlayTheUnplayable. #ASICSTennis #USOpen https://t.co/Fiwjb7USEj,DjokerNole
33,2019-08-24 21:09:34+00:00,1165370587272761344,https://twitter.com/DjokerNole/status/1165370587272761344,,4655,287,#ArthurAsheKidsDay #USOpen https://t.co/UevUmKxbnO,DjokerNole
